brain.1	fetal.brain.1	bg1	bg2
40925_at	435.056549913588	424.47739304877	0	0
40926_at	2581.62631645539	825.350737812016	0	0
40927_at	199.515824003196	415.514807528522	0	0
40928_at	1195.55328062526	5551.13226167559	0	0
40929_at	59.5847146932714	59.5895811351343	0	0
40930_at	97.9959698640345	124.963636951717	0	0
40931_at	275.803203017075	347.723400640242	0	0
40932_at	430.061757315118	620.660751708969	0	0
40933_f_at	39.8583394303198	89.2306195606354	0	0
40934_at	55.1844450121386	152.240960707838	0	0
40935_at	264.595559726534	411.624509356437	0	0
40936_at	856.816756983514	1192.22582867505	0	0
40937_at	151.133240818575	486.008301930586	0	0
40938_at	440.883535018571	834.73142019508	0	0
40939_at	58.8194783608382	103.538013566931	0	0
40940_at	20.0687690606383	93.956431210775	0	0
40941_at	83.3891369700448	83.7872463151003	0	0
40942_g_at	161.286717424579	120.816052116855	0	0
40943_at	81.4901937411135	216.738711705735	0	0
40944_at	106.892490940195	331.563663180176	0	0
40945_at	56.7310445139774	259.852631892353	0	0
40946_at	201.061825326494	190.483127390231	0	0
40947_at	226.507596579366	67.690369939154	0	0
40948_at	331.986455742088	46.0272270858248	0	0
40949_at	1618.430796008	936.703311473594	0	0
40950_at	48.9574618302864	52.4806155029646	0	0
40951_at	1150.54610507175	3560.72404474837	0	0
40952_at	124.986687825393	180.502304862828	0	0
40953_at	539.993189588369	1593.51578860356	0	0
40954_at	184.47515096916	365.653672019413	0	0
40955_at	2520.00367481082	2445.9645143628	0	0
40956_at	97.1706666119037	146.559990298108	0	0
40957_at	82.838188279019	230.903444097794	0	0
40958_at	40.6677515169963	32.6326755868372	0	0
40959_at	970.834917778346	1321.48807742808	0	0
40960_at	250.380145973983	558.205190706476	0	0
40961_at	1455.00705221512	3245.15762743408	0	0
40962_s_at	364.105090951819	1022.61033972902	0	0
40963_at	61.9283650031251	32.0579471416775	0	0
40964_at	69.2396918259974	111.766326181414	0	0
40965_at	203.364277611433	385.925212658461	0	0
40966_at	845.771710113406	549.877624949399	0	0
40967_at	23.9720449744055	153.629017193962	0	0
40968_at	46.3179871271302	47.322526523445	0	0
40969_at	36.0311724747004	38.7982491004948	0	0
40970_at	20.2071566498348	28.4652365266836	0	0
40971_at	480.339513800983	360.524033656226	0	0
40972_at	116.472589817633	162.384950381796	0	0
40973_at	27.4085352876577	125.061504305892	0	0
40974_at	428.748824094002	338.311358783759	0	0
40975_s_at	203.086911509963	341.651788529511	0	0
40976_at	1518.88250541172	838.77122425688	0	0
40977_f_at	23.3891043503425	430.090981338687	0	0
40978_s_at	370.156147821798	1605.68543686133	0	0
40979_at	2016.54761702735	1220.50080639453	0	0
40980_at	299.73955745333	1390.21262218953	0	0
40981_at	123.940285703652	225.799409144966	0	0
40982_at	44.3903968514126	120.634283536789	0	0
40983_s_at	95.4599109450406	222.027780605324	0	0
40984_at	276.486038592189	795.512196044423	0	0
40985_g_at	63.0563177519115	387.641799286643	0	0
40986_s_at	788.52832758139	1150.89791204593	0	0
40987_at	35.9266986584941	75.638735151881	0	0
40988_at	433.672319525111	706.864684118309	0	0
40989_at	108.075704987108	51.4681895136721	0	0
40990_at	3964.62676008228	1388.59419749326	0	0
40991_at	62.7033255900222	64.4821896910827	0	0
40992_s_at	223.901268555884	95.457045545969	0	0
40993_r_at	47.4024742067842	52.7880796076732	0	0
40994_at	306.790817916936	437.044252563862	0	0
40995_at	4260.31738481067	2799.06175033845	0	0
40996_s_at	211.645911250688	156.04598014164	0	0
40997_at	390.238492041654	414.177594576291	0	0
40998_at	482.301319208932	701.545607856377	0	0
40999_at	44.3516017079544	31.3474864478358	0	0
410_s_at	3211.15192642359	2259.74655115971	0	0
41000_at	424.830982448346	1091.54129566731	0	0
41001_at	1693.86088331565	424.770846528837	0	0
41002_at	262.978769846171	342.586964551057	0	0
41003_at	1039.83538511394	1611.01703946945	0	0
41004_at	77.8835435654465	62.3363063772164	0	0
41005_at	116.639038750194	85.7422549381014	0	0
41006_at	54.5931015378582	167.741965912946	0	0
41007_at	394.17050203813	329.118695020592	0	0
41008_at	354.900883762301	505.614867136235	0	0
41009_at	145.501142346132	113.466309066793	0	0
41010_at	540.626402967493	495.278180034651	0	0
41011_i_at	273.102986133857	205.821271545551	0	0
41012_r_at	142.692569962054	61.8418503863683	0	0
41013_at	333.482104532297	403.588110533908	0	0
41014_s_at	30.3811764917658	105.557293669448	0	0
41015_at	9.90022599137086	29.970207591046	0	0
41016_at	778.318920235057	1563.12204240549	0	0
41017_at	69.1025966920146	67.7417783914707	0	0
41018_at	2098.68378992259	862.353733776037	0	0
41019_at	25.3619790949608	29.1178541845591	0	0
41020_at	424.779229939239	421.154587945851	0	0
41021_s_at	147.442522631313	323.460212931468	0	0
41022_r_at	25.8403805382923	119.210249001819	0	0
41023_at	45.4823393367322	33.0737047525533	0	0
41024_f_at	32.3145494726705	37.8405132207327	0	0
41025_r_at	313.892846325144	1228.69849914745	0	0
41026_f_at	312.809725675667	422.024078376675	0	0
41027_at	112.453988509142	106.461511411253	0	0
41028_at	209.696020823606	571.118389273371	0	0
41029_at	232.058342388129	173.043328302469	0	0
41030_at	181.644683679669	246.428996472532	0	0
41031_at	63.0937865595027	32.361934834846	0	0
41032_at	17.149706618198	49.3171245999492	0	0
41033_at	54.7690418916161	262.37471757684	0	0
41034_s_at	188.538673152548	435.615673335081	0	0
41035_at	674.434112430664	636.110873798935	0	0
41036_at	2361.33322286068	1029.51878936268	0	0
41037_at	28.1662161247305	25.3301427207615	0	0
41038_at	73.6440344930235	77.9381183533997	0	0
41039_at	379.770803581451	656.767807040057	0	0
41040_at	179.884129324701	224.176465933496	0	0
41041_s_at	42.6780980840513	94.4542240992879	0	0
41042_r_at	218.517396178555	313.655366579315	0	0
41043_at	1039.52363892195	610.841746824369	0	0
41044_at	19.5580602647789	15.0060406838575	0	0
41045_at	63.8292665420942	75.2064854219222	0	0
41046_s_at	399.050382546811	672.705284856533	0	0
41047_at	3285.49371349463	2110.04931246332	0	0
41048_at	7.48589991902454	8.5030601747318	0	0
41049_at	177.669407887805	438.326937200502	0	0
41050_at	247.810663745245	483.794175154242	0	0
41051_at	337.880538582122	501.055727102157	0	0
41052_s_at	295.627530757494	262.929715904504	0	0
41053_at	51.7460718693127	155.242383207651	0	0
41054_at	487.956840610875	635.883315695799	0	0
41055_at	1056.67936007531	461.532979195813	0	0
41056_at	191.186366234332	142.956273476161	0	0
41057_at	340.87521927979	199.267089447731	0	0
41058_g_at	483.377517410002	146.931584616646	0	0
41059_at	86.4372285439976	129.85854357075	0	0
41060_at	33.8826532756752	58.6498274757277	0	0
41061_at	159.157553189059	373.692368881361	0	0
41062_at	320.899370045568	30.5238316923904	0	0
41063_g_at	489.828277792457	257.054947133421	0	0
41064_at	97.6499468000733	75.7891181180926	0	0
41065_at	540.331397644563	709.108475043642	0	0
41066_at	121.344307329873	127.02342962952	0	0
41067_at	43.340882882106	154.51514101149	0	0
41068_at	24.3753905192806	30.9109880215644	0	0
41069_at	33.4453848403226	85.1662485359607	0	0
41070_r_at	67.3963273030847	96.7073802212387	0	0
41071_at	43.3913502656737	35.8816934105324	0	0
41072_at	514.403193944854	540.550825433147	0	0
41073_at	27.6568336645329	30.6662846943834	0	0
41074_at	203.950038098805	182.034968489529	0	0
41075_at	203.06316749372	515.640063634936	0	0
41076_at	47.1175217039137	71.4358780776525	0	0
41077_at	213.289240912343	279.354300691985	0	0
41078_at	729.849720511217	708.303972336614	0	0
41079_at	238.148830082063	427.446494054986	0	0
41080_at	53.5393424682087	16.3515217720288	0	0
41081_at	15.6401185430406	7.47052327779041	0	0
41082_at	134.026005759413	96.3959437127006	0	0
41083_at	621.923578919987	1209.80651089049	0	0
41084_at	1715.07928077883	3197.38376161451	0	0
41085_at	101.74407503675	93.6702318698421	0	0
41086_at	304.489534425269	225.489221532915	0	0
41087_at	184.032436724163	841.651228892382	0	0
41088_at	212.985095049224	310.399293323612	0	0
41089_at	291.302060523994	397.068920882566	0	0
41090_s_at	449.899242787699	463.561920817253	0	0
41091_at	796.151549216453	2202.21052181233	0	0
41092_at	14.505767839912	34.7714166872131	0	0
41093_at	132.294698303916	244.284971176428	0	0
41094_at	16.9759315095618	18.1707904909634	0	0
41095_at	505.575383117086	587.344262310679	0	0
41096_at	95.183733175633	311.957442560794	0	0
41097_at	1812.57680854472	1158.3835464568	0	0
41098_at	2483.20248769699	455.172150986335	0	0
41099_at	146.120281268214	267.904889398892	0	0
411_i_at	701.143071765374	456.781905278919	0	0
41100_at	208.645192219381	148.826657093822	0	0
41101_at	510.657370101275	554.52034900309	0	0
41102_at	863.932597879872	668.462079388855	0	0
41103_at	69.0607862720547	251.609439770014	0	0
41104_at	8.84470953603757	7.06680842029152	0	0
41105_s_at	33.0463718410954	213.630586272287	0	0
41106_at	58.8848284962244	65.7494365078939	0	0
41107_at	1200.72146397252	310.02622194516	0	0
41108_at	689.840833742714	354.847303096445	0	0
41109_at	68.5504550459159	67.5823117993955	0	0
41110_at	164.9514673118	306.405704225269	0	0
41111_at	221.569497323173	187.188214741394	0	0
41112_at	33.4349353433746	48.8911625750842	0	0
41113_at	108.951910847027	285.792168502821	0	0
41114_at	189.160388870789	778.787413805912	0	0
41115_s_at	216.158918883145	119.892934408177	0	0
41116_at	1134.69398561057	889.69358288109	0	0
41117_s_at	426.649683043014	737.474958006377	0	0
41118_at	402.665050231242	474.226296744634	0	0
41119_f_at	133.491071610383	72.3049983595148	0	0
41120_at	298.152978504605	436.03608749481	0	0
41121_at	105.606778325058	277.951083129103	0	0
41122_at	481.02808530147	1464.24928713296	0	0
41123_s_at	3291.66929719884	135.907071973107	0	0
41124_r_at	1136.74040773032	76.8075415597318	0	0
41125_r_at	578.274379526168	335.071387339673	0	0
41126_at	1104.90821466846	912.939787841572	0	0
41127_at	610.158961910915	652.844852514575	0	0
41128_at	584.4078166867	497.817875960875	0	0
41129_at	357.937354982746	555.136016703529	0	0
41130_at	632.308934966041	502.362586153549	0	0
41131_f_at	141.42893163195	291.649577905982	0	0
41132_r_at	290.633595672513	514.118540339523	0	0
41133_at	149.345105216956	359.217745922693	0	0
41134_at	785.621706144497	1504.71627742902	0	0
41135_at	34.3734590891641	16.0245463894218	0	0
41136_s_at	2866.64673353736	2329.39207403432	0	0
41137_at	583.525748928584	565.498186875171	0	0
41138_at	1625.13278155775	684.635434239002	0	0
41139_at	3110.21414536943	3794.95532237187	0	0
41140_at	1903.75059752368	1553.99377763623	0	0
41141_at	73.5527397155654	201.388792580603	0	0
41142_at	687.669354126087	629.861578185271	0	0
41143_at	14463.2600665846	13899.1345008566	0	0
41144_g_at	1585.39196571205	4270.13434607716	0	0
41145_at	137.868523495285	280.739721169354	0	0
41146_at	1624.30623759319	1348.57666664403	0	0
41147_at	625.018259583524	703.828656904071	0	0
41148_at	37.2794215791763	6.84108889390612	0	0
41149_at	26.5546904965623	20.9112059346824	0	0
41150_r_at	24.9780660343898	7.9109447755459	0	0
41151_at	657.652480658205	530.986350686565	0	0
41152_f_at	5388.14402752458	8372.3888414907	0	0
41153_f_at	1794.21693326452	1222.97420763659	0	0
41154_r_at	56.6164902041915	162.229138955323	0	0
41155_at	3513.6170606857	2289.31460094147	0	0
41156_g_at	1935.80480676767	1682.98096207423	0	0
41157_at	54.4008891889516	17.4218916621684	0	0
41158_at	25241.1690689426	1024.59852988968	0	0
41159_at	305.025473805676	508.354340918663	0	0
41160_at	1852.93592623784	1206.01958444384	0	0
41161_at	797.598654823153	379.544144092518	0	0
41162_at	1279.76257975743	1740.51634111158	0	0
41163_at	624.297983508764	649.398261604662	0	0
41164_at	70.6255549477129	93.1983772886533	0	0
41165_g_at	111.794563028346	80.8325346850093	0	0
41166_at	252.517381026296	580.027281471916	0	0
41167_at	508.796345151649	576.440958406262	0	0
41168_at	1619.93360835496	851.259785824192	0	0
41169_at	40.9289493341081	227.327731326221	0	0
41170_at	369.502054722921	808.338335869567	0	0
41171_at	590.840601514345	508.381859633836	0	0
41172_at	341.782002992306	365.904002684597	0	0
41173_at	161.304274493386	294.164188890889	0	0
41174_at	261.921791953519	358.865603776778	0	0
41175_at	620.89453294311	892.923439024931	0	0
41176_at	407.554220991827	809.027026222744	0	0
41177_at	715.909825797184	2070.03267938978	0	0
41178_at	5705.01134588918	11980.3002334087	0	0
41179_at	1124.68426311007	1589.04038587901	0	0
41180_i_at	215.695651769816	245.967422138552	0	0
41181_r_at	1143.69221746226	979.395218075476	0	0
41182_at	32.3773945663618	20.3840822290562	0	0
41183_at	371.432286211711	803.625519962534	0	0
41184_s_at	32.2239387781926	24.5555016200925	0	0
41185_f_at	6621.26951578964	8185.04955761623	0	0
41186_at	22.1492006746698	11.5205235386073	0	0
41187_at	1374.30569147403	1785.13141443849	0	0
41188_at	1001.92516437937	466.647510035438	0	0
41189_at	296.517065950736	441.881273921696	0	0
41190_at	322.08012073664	905.401341293286	0	0
41191_at	555.201116595019	962.966954145667	0	0
41192_at	276.081450369779	400.199301393611	0	0
41193_at	579.482011956194	419.885060260534	0	0
41194_at	4690.73174448727	4768.30029166098	0	0
41195_at	33.6617792783851	104.188142250158	0	0
41196_at	240.659198159448	377.289328776109	0	0
41197_at	2529.65872773817	1433.35435398527	0	0
41198_at	151.455933176152	72.3149884369716	0	0
41199_s_at	138.905322701299	845.529534151501	0	0
412_s_at	324.805245989504	291.800823345542	0	0
41200_at	867.249242139451	821.986609088903	0	0
41201_at	69.5503809375787	329.731349091847	0	0
41202_s_at	1248.33401518796	1442.37603810856	0	0
41203_at	1775.54845417291	2398.69706740182	0	0
41204_s_at	70.495387756451	87.9220515329621	0	0
41205_at	426.663637887134	656.010562108463	0	0
41206_r_at	38551.9911773993	11332.1055630957	0	0
41207_at	486.981692602533	126.766877468742	0	0
41208_at	105.477644232954	161.910399049403	0	0
41209_at	378.962377107509	5603.9803197134	0	0
41210_at	37.9112774360769	28.8354755571633	0	0
41211_at	102.075056690562	230.400099467855	0	0
41212_r_at	2477.48175967021	1652.78050038542	0	0
41213_at	4636.25017622681	2113.44991089583	0	0
41214_at	1377.99524523896	1744.05886937052	0	0
41215_s_at	2870.74240126947	3799.64988061816	0	0
41216_r_at	24.1328309103913	60.181659657789	0	0
41217_at	48.8607655822461	62.1479568904889	0	0
41218_at	243.907017328829	308.321987287984	0	0
41219_at	13.765482255616	201.039344351346	0	0
41220_at	3839.63520686533	1299.28518571502	0	0
41221_at	22499.7785955836	5879.3247348549	0	0
41222_at	1227.32036187165	170.860939726903	0	0
41223_at	2466.15622672801	1581.09020321311	0	0
41224_at	1514.28921857754	2694.10169206262	0	0
41225_at	1849.22144145059	788.184670293908	0	0
41226_at	324.97099411025	479.026651091644	0	0
41227_at	3582.53584384269	2131.14045154666	0	0
41228_r_at	81.3643622729304	117.004333162583	0	0
41229_at	289.307682366973	899.48539079558	0	0
41230_at	543.074842113577	248.007847432387	0	0
41231_f_at	11223.6756206522	10393.7638035128	0	0
41232_at	106.432520288565	134.828769569123	0	0
41233_at	5683.07948636904	4630.40610823871	0	0
41234_at	375.491512460441	395.155854487125	0	0
41235_at	2650.95255119146	2133.59982220599	0	0
41236_at	521.497498382192	437.41956558739	0	0
41237_at	3632.54394285215	708.464131027434	0	0
41238_s_at	136.278917178353	115.472699918896	0	0
41239_r_at	15.9892488719678	32.485033569788	0	0
41240_at	78.079184737865	116.610937142198	0	0
41241_at	2786.94824573109	2498.53875903786	0	0
41242_at	128.638225488226	156.712545893586	0	0
41243_at	1101.04602538321	3071.24131286209	0	0
41244_f_at	276.319879163256	733.201980187753	0	0
41245_at	117.5309634377	257.015150837902	0	0
41246_at	4287.44711355636	2710.33775506101	0	0
41247_at	670.635907320637	828.810829694758	0	0
41248_at	307.555802822437	236.765353479575	0	0
41249_at	383.138035342269	392.178942701758	0	0
41250_at	380.196399154051	612.611980158964	0	0
41251_at	804.44608904676	546.599503922083	0	0
41252_s_at	64.1529012642555	62.2218125501265	0	0
41253_s_at	1256.85188652331	941.713627556293	0	0
41254_at	261.827783551445	519.3473614709	0	0
41255_at	175.346039421577	207.027368240384	0	0
41256_at	2386.36555428078	1773.65049191929	0	0
41257_at	121.556607918344	87.1004636953702	0	0
41258_at	1239.3172813081	1379.69570222055	0	0
41259_at	262.618001606172	116.377000102886	0	0
41260_at	432.809196667758	2043.23862425348	0	0
41261_at	40.5694561212321	44.0588255809173	0	0
41262_at	111.959856666948	457.844978356354	0	0
41263_at	314.562142731821	329.054830418737	0	0
41264_at	894.104760299848	2083.33279589892	0	0
41265_at	22.4703612964937	34.4225005259638	0	0
41266_at	575.875151318123	626.164470537904	0	0
41267_at	1856.00215585622	1171.85532755629	0	0
41268_g_at	4659.65430722292	1889.77395382735	0	0
41269_r_at	247.660826650401	288.581380390139	0	0
41270_at	18.2492916915888	22.0881948982651	0	0
41271_at	230.089816122929	88.8040549792866	0	0
41272_s_at	123.144787916122	196.649108446464	0	0
41273_at	2094.14451616011	596.926776077654	0	0
41274_at	289.406566720269	146.121893684605	0	0
41275_at	87.4885570919114	317.27658785845	0	0
41276_at	738.74582046357	511.897624022465	0	0
41277_at	333.032995215461	209.0613296625	0	0
41278_at	141.458722775344	332.879003120219	0	0
41279_f_at	4648.20309283753	2361.73434961337	0	0
41280_r_at	3717.51347310647	2750.32985274386	0	0
41281_s_at	617.05260755513	344.163531775357	0	0
41282_s_at	739.650009950612	576.13981643061	0	0
41283_at	959.060188865287	2728.09131381632	0	0
41284_at	153.73768209247	248.604162603081	0	0
41285_at	372.627015446622	322.930020464834	0	0
41286_at	142.322176575189	148.826634944384	0	0
41287_s_at	2073.42198039082	3489.19222363067	0	0
41288_at	21698.1939201885	11677.9497984722	0	0
41289_at	1410.17112036071	4255.75355742104	0	0
41290_at	55.5766429832408	440.742353810285	0	0
41291_at	230.967750308528	918.103932155244	0	0
41292_at	243.100642837935	914.131535331197	0	0
41293_at	262.365862906491	142.584759680276	0	0
41294_at	33.4350525089503	10.0878179591022	0	0
41295_at	6915.66877630044	4306.02457463831	0	0
41296_s_at	334.323410106864	228.198044229544	0	0
41297_at	41.0092562711708	74.6869320257765	0	0
41298_at	42.1362091528427	181.963809775909	0	0
41299_f_at	160.186789274556	32.5349911239812	0	0
413_at	47.7703632655203	147.757488909218	0	0
41300_s_at	2794.35546786269	2039.14929712997	0	0
41301_at	336.615467480794	465.699364017827	0	0
41302_at	3366.93847527765	955.98082059634	0	0
41303_r_at	3.5815256208209	67.789984801719	0	0
41304_at	43.8598681410057	308.513208502616	0	0
41305_at	409.398499961796	531.801083363807	0	0
41306_at	1345.04505785815	796.968453175973	0	0
41307_at	74.9942451994405	250.207770933656	0	0
41308_at	1330.13775817414	1634.34923408967	0	0
41309_g_at	1840.13163127643	1560.75679362255	0	0
41310_f_at	541.571949441218	254.835122666509	0	0
41311_f_at	57.8830325473243	15.5201995039681	0	0
41312_r_at	225.200566102079	115.62485159581	0	0
41313_at	119.451493814409	184.505803466106	0	0
41314_at	2213.02503358588	1849.15703410543	0	0
41315_at	153.044330376093	218.77356202784	0	0
41316_s_at	964.099627632103	961.165395394768	0	0
41317_at	530.945694296173	1823.94310813324	0	0
41318_g_at	502.848565019279	1186.36934323195	0	0
41319_at	26.6647522206587	18.7302830743595	0	0
41320_s_at	104.775061419793	164.371519061311	0	0
41321_s_at	194.796674690528	155.539952996184	0	0
41322_s_at	1200.32335796384	634.240578401357	0	0
41323_at	85.5966754499866	290.558967191423	0	0
41324_g_at	608.839526716068	631.634909023784	0	0
41325_at	676.078027706238	380.466613794753	0	0
41326_at	32.3819377838928	52.0259200443928	0	0
41327_at	55.1754788563297	62.5866682055875	0	0
41328_s_at	247.382194202895	230.249898565903	0	0
41329_at	142.452910588156	194.549782109953	0	0
41330_s_at	11.0877960179044	32.9627203186488	0	0
41331_at	241.157877517911	297.87532236792	0	0
41332_at	1483.71574125373	309.477520753147	0	0
41333_at	80.833649667282	149.87008112338	0	0
41334_r_at	39.6421809234233	94.0908271469052	0	0
41335_at	1401.02546481002	703.39455778566	0	0
41336_at	16.6347312082534	100.824133257119	0	0
41337_at	5825.08053797577	2036.53931678781	0	0
41338_at	17392.7797413634	8990.08108841368	0	0
41339_at	382.025498174583	426.161315622849	0	0
41340_at	189.455339947433	601.406060266779	0	0
41341_at	62.3135068510713	48.0420387843787	0	0
41342_at	528.651873881176	405.357302073792	0	0
41343_at	743.35770084161	462.901033050174	0	0
41344_s_at	824.616597247947	371.347228781891	0	0
41345_at	304.708196751669	294.774044693666	0	0
41346_at	1208.31412281017	905.554825828534	0	0
41347_at	162.62230200509	156.98036560044	0	0
41348_at	41.841936378943	10.3257174427967	0	0
41349_at	840.309885684126	558.176061228121	0	0
41350_at	50.5823629661709	67.924458068978	0	0
41351_at	449.489626942822	541.57674531169	0	0
41352_at	805.8399753888	1230.18923059023	0	0
41353_at	12.030329365169	11.3731147492681	0	0
41354_at	128.631931989614	90.8257129479544	0	0
41355_at	1165.27266199625	1692.90582942378	0	0
41356_at	1123.30750610562	4743.74120578421	0	0
41357_at	190.118951055721	199.745993645212	0	0
41358_at	213.958120397408	146.588591670126	0	0
41359_at	86.4209849960141	144.325904608948	0	0
41360_at	70.5027272186795	307.788982656376	0	0
41361_at	141.092380016057	204.762049486892	0	0
41362_at	121.541253943236	92.5226506418707	0	0
41363_at	61.5818324046685	83.368861849005	0	0
41364_r_at	20.3445556448502	18.9758603130893	0	0
41365_at	72.650600539456	48.9641688046537	0	0
41366_at	2192.99574256782	2044.91683152676	0	0
41367_at	21.5568086105769	17.7779673929904	0	0
41368_at	294.991774496267	137.205351371318	0	0
41369_at	134.150821295802	131.170673094683	0	0
41370_at	264.818489764131	269.913477750856	0	0
41371_at	222.112074569761	373.061637506581	0	0
41372_at	298.151080873635	460.158017565952	0	0
41373_s_at	276.515142562657	4235.60042214989	0	0
41374_at	817.864135128626	668.796092222882	0	0
41375_at	766.450892390344	341.891026144422	0	0
41376_i_at	100.000170398216	18.4111837833968	0	0
41377_f_at	10.9077972739293	79.6967600994498	0	0
41378_at	97.4122242278986	84.3657106458749	0	0
41379_at	216.882260175861	479.637807107355	0	0
41380_at	620.508921906173	617.209248527611	0	0
41381_at	328.645004590878	879.535537084721	0	0
41382_at	155.830167832882	147.702576408644	0	0
41383_at	142.798097078245	175.570926271282	0	0
41384_at	24.1765591772631	97.1729227807238	0	0
41385_at	4172.40022354219	1296.77398238359	0	0
41386_i_at	670.41609774547	2562.39235232034	0	0
41387_r_at	405.015343659556	804.35658609981	0	0
41388_at	491.871833274388	1429.4961376593	0	0
41389_s_at	263.151782726788	251.3921884942	0	0
41390_at	99.5789508968104	400.41195937419	0	0
41391_at	44.6132568599088	24.2137358052326	0	0
41392_at	64.8550121062165	151.043613172518	0	0
41393_at	55.4209171890369	170.5135612923	0	0
41394_at	79.2305332640853	252.247588087522	0	0
41395_at	6155.93258977744	2764.06616616671	0	0
41396_at	919.442917857894	1971.16528559334	0	0
41397_at	304.042257373075	433.340554191456	0	0
41398_at	145.089570173593	472.4818973422	0	0
41399_at	231.040536870365	244.3619100096	0	0
414_at	78.234687453149	284.282522413794	0	0
41400_at	99.3978852847833	267.762095797169	0	0
41401_at	157.833956067714	1534.50674748117	0	0
41402_at	177.366028134661	103.849552046355	0	0
41403_at	562.329460844164	572.27516723168	0	0
41404_at	652.495217564497	367.096173033938	0	0
41405_at	70.224991985853	69.4110187495505	0	0
41406_at	431.392120674302	711.012385570227	0	0
41407_at	830.325142825293	574.333312388245	0	0
41408_at	216.659244742108	281.614522074954	0	0
41409_at	249.425787750118	114.161158867182	0	0
41410_at	26.553531457465	11.7415946191365	0	0
41411_at	586.66040439621	404.6754535821	0	0
41412_at	447.686767557062	455.31718396879	0	0
41413_at	734.797385416526	567.51874989864	0	0
41414_at	95.185407195454	88.263956646125	0	0
41415_at	378.714192753713	524.497671913817	0	0
41416_at	29.0058378539442	40.2284866345501	0	0
41417_at	789.042018134319	403.079904588688	0	0
41418_at	1494.07213384091	1999.96709745221	0	0
41419_at	103.297782987405	257.651813156394	0	0
41420_at	24.8043312362923	39.908466502861	0	0
41421_at	2131.84245508401	990.191862197247	0	0
41422_at	190.352580158	121.664478245363	0	0
41423_at	6644.38670475795	3138.59816009414	0	0
41424_at	37.4341663655307	146.592015558183	0	0
41425_at	40.4506168131802	54.0759518495759	0	0
41426_at	451.470816676475	505.488657582823	0	0
41427_at	65.2235232929932	40.5327528145385	0	0
41428_at	411.41097632778	493.138089955376	0	0
41429_at	119.850292547155	181.162351539251	0	0
41430_at	1545.90287000362	1301.26532673871	0	0
41431_at	82.401781031357	240.043115633387	0	0
41432_at	170.808931284514	125.037450186702	0	0
41433_at	80.3381856442927	110.696701984227	0	0
41434_at	246.04499930376	364.177986168392	0	0
41435_at	1246.74244407304	647.823620113326	0	0
41436_at	243.655062635021	566.532543486317	0	0
41437_at	60.4053837923008	150.542128473406	0	0
41438_at	370.827278459919	701.76429199955	0	0
41439_at	127.760320279272	407.393923214535	0	0
41440_at	344.859347653882	70.7816125789411	0	0
41441_at	220.938474943928	372.850244143161	0	0
41442_at	179.445825694107	484.092167845596	0	0
41443_at	276.365977731727	370.93078363952	0	0
41444_at	162.566733150485	191.986793311622	0	0
41445_at	253.5973859758	573.033995482327	0	0
41446_f_at	7144.4015752713	1525.10727440945	0	0
41447_at	175.474688100989	381.696195393295	0	0
41448_at	78.6321131404781	142.278624565479	0	0
41449_at	944.015635265555	646.290520319991	0	0
41450_at	106.057815881352	750.17590104926	0	0
41451_s_at	91.509787543743	219.461251004174	0	0
41452_at	223.829443804817	136.036832202491	0	0
41453_at	502.945580293191	393.682501951425	0	0
41454_at	361.070220591071	832.35127838783	0	0
41455_at	150.151644175626	203.504500168275	0	0
41456_at	365.209287846672	44.1426842696123	0	0
41457_at	371.160120766279	431.845199455794	0	0
41458_at	1449.22952833133	1707.83230595546	0	0
41459_at	99.044244328432	147.532735289257	0	0
41460_at	578.452794005076	547.529406452116	0	0
41461_at	49.803731664975	134.000007961586	0	0
41462_at	167.657885603686	207.484090554136	0	0
41463_at	1041.43983060802	1204.34104215757	0	0
41464_at	488.957548257285	826.136007427094	0	0
41465_at	669.370381129383	967.62512118017	0	0
41466_s_at	368.777014335769	425.259957167309	0	0
41467_at	53.7407689984036	81.8780965389333	0	0
41468_at	104.9280539141	101.92010160719	0	0
41469_at	325.179137222004	255.03913818786	0	0
41470_at	49.5215360320575	846.028504532149	0	0
41471_at	31.1618895014349	50.5859581687557	0	0
41472_at	13.6664088420151	16.6381026996121	0	0
41473_at	27.466622886401	25.1083755522885	0	0
41474_at	379.399551971025	1509.40147254309	0	0
41475_at	83.1442424341735	64.3403466219187	0	0
41476_at	808.040159664064	938.576306934237	0	0
41477_at	10.7054457171265	19.7483519313877	0	0
41478_at	283.149512766238	1680.68571917141	0	0
41479_s_at	60.6794968704814	137.115464304863	0	0
41480_at	167.619518495709	103.611876104135	0	0
41481_at	20.7784870390561	11.0563117713934	0	0
41482_at	123.867098281054	449.329059542523	0	0
41483_s_at	12163.3837175597	8766.25649190558	0	0
41484_r_at	2781.19309327255	1178.73069855702	0	0
41485_at	3269.09766130928	3035.6364635851	0	0
41486_at	29.7140537178924	27.6486823768569	0	0
41487_at	20.021747502441	15.8611054326386	0	0
41488_at	369.67846556455	443.149360226765	0	0
41489_at	491.354412272944	406.049555273579	0	0
41490_at	444.999533630772	717.622251866349	0	0
41491_s_at	678.481335615294	828.969885998856	0	0
41492_r_at	204.843835162004	164.845333388331	0	0
41493_at	129.428656960246	132.330567896558	0	0
41494_at	338.48925852918	234.485162900173	0	0
41495_at	123.749016716042	226.728116170723	0	0
41496_at	152.912873043809	148.513761397227	0	0
41497_at	555.470734543312	590.164695381173	0	0
