brain.1	brain.2	fetal.brain.1	fetal.brain.2	fetal.liver.1	fetal.liver.2	liver.1	liver.2
40550_at	6.03935908837318	6.22903181212113	6.33051233607246	5.45136689540639	5.68675437587113	5.79997810019305	6.20554458611018	6.70742094493067
40551_at	5.45603920469811	4.6808234561498	3.19432054104795	4.18639376596817	4.6714842635361	4.74417066826794	3.29790327335061	5.89356027549309
40552_s_at	7.36847135183598	8.11955286267359	8.82796057992328	9.13532579042088	8.06114704923939	8.38775293103213	4.70672340188682	7.93608514902657
40553_at	8.09314121311033	8.12966722654613	9.91072523661242	9.62769716096848	8.46900361086021	8.64317996406139	7.37858688479646	8.76865468746713
40554_at	5.78133341742022	5.43711424570482	4.61388615972566	5.86878862528803	5.26296168792831	4.98449095735452	4.85903147039278	4.55135980137814
40555_at	8.12789823501452	7.72711245552832	7.98339461746826	7.90523987190182	5.83474931000684	7.56736114460951	6.04384200029177	7.04047841238916
40556_at	7.19928265949064	6.51867167149984	7.26387705314065	7.19338653628825	7.7141485318653	7.5588960025711	7.06709383066731	7.36788996001027
40557_at	5.86728153495918	5.14086554284846	5.927576719075	5.77644673021655	6.43475665886809	5.92455352588142	5.41418051074852	7.66870304946397
40558_at	6.30218958805598	6.14648052369124	6.85362588125239	6.46074999263577	8.81578706836951	6.51522401568977	7.14316720599474	7.11234042571811
40559_at	6.00717109063725	6.90111392865521	7.3356223615946	7.79096678711604	7.70947518084704	7.2916858923021	7.7800136926996	7.45749474055036
40560_at	7.27978825602109	5.46762998041721	5.65150573000795	4.68625563665676	6.33840783503472	7.69240713886816	8.19136638230246	6.67821210225422
40561_at	5.83154679677538	5.41418436722473	5.68728813533134	5.40627357741343	5.93077623511409	5.26934061477051	5.99663110902908	6.50619819229911
40562_at	9.19365651723741	9.71531960554216	9.59500339946162	9.42880213740502	8.9394617470639	9.2295131550215	8.43741338936876	9.63784478677353
40563_at	7.87534379602398	6.76913265405551	7.9496142355197	7.86610014078023	7.56778436205818	7.26369386566183	6.99790374814395	5.97955354786331
40564_at	7.685798466435	7.18178312952999	8.3950823350147	8.59013939029079	8.2232728251824	8.38731667042527	7.1890469435865	7.35755105634887
40565_at	6.76362267931307	7.95389105213591	7.87275358483673	7.86818969100586	8.81614010124235	7.35276408427987	8.8313118492181	6.86330263429006
40566_at	4.69546788147197	5.08928485536661	6.31935595876384	4.16917807203606	7.15592973284401	4.46528762848718	4.18822575591534	5.63249007204321
40567_at	14.0894241872898	14.1795174423639	15.2788450848873	15.5306797302738	11.4009609767392	11.4094586051532	8.20422150492089	8.64821163900478
40568_at	11.2226979622757	11.2469389538876	10.2366074358204	10.4699728850475	9.25396332926694	8.71638559133261	8.22299719020866	8.53851643454676
40569_at	9.26810323267941	9.71450886726125	9.74154536424007	9.42505153396367	9.21455424180891	9.2955143824818	8.07327365382818	8.93237133125732
40570_at	9.14721742705167	8.78834392434488	8.3786860168277	8.37717134872056	10.3053040293446	10.2178759475104	9.28637091264481	8.56054807525922
40571_at	7.94311505762089	6.98365636867188	9.36666473980974	8.87074825709473	4.32407235812208	5.88427125610703	4.55984793350024	6.01608485237747
40572_at	6.70645198822305	6.18613266406517	7.49930800397299	6.89657529660922	6.39656121671414	3.86222855033355	3.36903229636401	5.3250486418464
40573_s_at	6.88930982503221	5.13521127909048	3.28361321826348	5.33203805987019	6.19516098984085	4.581589724609	6.31118659893271	6.02564209418296
40574_at	9.16870610997433	9.2961676793735	8.72371412776352	8.53566842061344	6.73201951743031	6.77350622524438	6.69514368434262	6.52476720364034
40575_at	8.88585054801409	8.85268542194005	10.1100453748337	10.1784249087551	8.77410514138362	8.9668484150347	8.10037546048971	8.79285329195283
40576_f_at	7.34265681776914	6.77868502501917	8.88357607115408	9.364556537159	3.83148833519651	6.68855029579669	7.24465732708811	4.56077830823613
40577_at	6.8874042737795	6.48142093978752	8.36980897356867	8.49851957907935	6.13678223461768	6.85830473598655	7.07078686064444	4.6843141338025
40578_s_at	8.16542921314338	8.6541136731713	9.109510495127	9.32587409347486	8.90238142938264	9.0601895361656	8.21466383281724	8.92209294883412
40579_at	6.20827887383986	6.12473646261637	6.33887134389931	7.22667195474184	5.98895032243509	6.89893542964811	6.82759599430958	5.65516977261987
40580_r_at	12.4761153717818	12.7789649443004	12.4988767338245	12.1974235010062	12.4504914884828	12.1928838621136	14.5531417020137	14.2843395282644
40581_at	9.53524037823981	9.14650316173294	11.0917702646802	11.0013684098136	7.79626998272284	8.06701703463232	8.72567608705257	7.27756790273729
40582_at	5.81293490885218	6.08379403927325	5.42066640700938	6.44398857662911	7.69085538858769	5.69039263632254	5.90909266570885	5.84068527095439
40583_at	6.60717644363049	4.18604675270117	3.75306909161038	4.13547926487239	4.83968917812119	5.92422196433276	4.03148181649192	3.37021339918529
40584_at	8.33276428292699	7.65589655478493	9.22402021990623	8.88630642156307	8.95046474297234	8.30997818109068	7.56806595309441	9.06498573015622
40585_at	6.89801984467018	6.69628816218548	6.83960570419913	6.4849128507688	6.86880642107956	7.89318219003573	5.10714656437976	3.33261975799359
40586_at	7.11492236303975	6.6036311780194	7.58044751454936	7.52615876604044	6.81409873031392	7.35553107348174	7.11664870975666	7.77007048230946
40587_s_at	10.1219759510062	9.73454852577892	8.90469181517613	8.9977030417285	8.25492597992212	8.43453483214854	5.1510949337927	5.23539786613536
40588_r_at	4.39056613857146	6.66861649687908	7.22079887927038	7.33732632655526	4.88855034754517	6.3277394921324	5.85853947688016	4.18564418987476
40589_at	7.69438722141882	7.72161129143351	7.4064487988399	6.38053306890177	8.27208632544915	8.02224674559177	7.06187770087805	8.20593447360437
40590_at	5.09661969758057	3.9215081238538	6.69107175180116	4.70870651619452	5.6522086637447	4.75372908643033	4.70861905600624	5.76155773931446
40591_at	4.44060784557974	4.59645155355216	6.55067057751238	6.5283978400605	7.01481679650442	6.35823414277123	4.08159228755261	4.46069480742995
40592_at	7.68237513422983	8.69493964040451	9.61648249298105	9.42886336653058	6.43317400936514	5.42924831108447	6.04366867154272	6.50356610512372
40593_at	8.88380558839645	9.10254092891394	8.97018365616957	9.35170474220489	11.1230166465015	10.9785390306283	10.6969170214418	10.117623907827
40594_r_at	9.98188482332468	10.2065502047519	10.1400186146431	10.1581739695098	10.8484769830409	10.6868593835014	11.1106813486024	11.1794582929761
40595_at	8.55451697930191	8.39577569407876	8.66712146243553	8.72641028940682	9.35974155300242	8.87117563814077	9.01463039039516	9.53668125641061
40596_at	10.3043732225295	10.3063959628389	10.3385989112789	10.2418145740483	10.8231776021301	10.4100731847793	10.3900723322655	10.968789792812
40597_g_at	6.21387442514006	6.81812583933726	7.12946320344123	6.12935969281563	7.00378100393806	6.85840204679399	7.33740359603193	8.52468493672776
40598_at	7.5505708454629	8.05165831350669	8.33149002277047	7.50431435326685	9.80851277174569	9.38251886523666	10.6236489904358	10.9247414444812
40599_at	6.09817722302628	6.69241254186162	7.16414436913493	6.24586783878661	7.14571405029021	7.71652025782527	5.55662748973108	7.12201547886266
406_at	8.47850078397332	9.15569764444193	7.60381869086461	7.37823023852935	7.79187729343839	8.60033588172101	8.81678584449219	7.37367290741464
40600_at	7.28637577685102	7.98818521790054	5.96331801435819	5.29372760496044	7.73212876779411	5.77093534785679	7.9126639070494	6.78434194595241
40601_at	7.90043591940665	7.6752053977756	7.53763699890299	7.7069844763381	6.78281030862706	7.67084272233282	6.84436569323296	6.51447179194092
40602_at	8.99492318782393	9.55921221600355	8.78390430799697	8.55480087291438	6.80071117705895	7.54357998185265	8.03030917305337	7.79299208129674
40603_at	6.11851771540231	6.28774909989782	7.57138569522218	7.2952932458618	8.34864005094671	7.58696970734476	7.7905639018108	8.58337470544743
40604_at	6.54301612235086	6.39048007657093	9.9195732327305	10.0035909875891	7.81395137832994	7.89273241102235	4.46654215267109	5.20938719645064
40605_at	7.62186181870154	7.04493363899447	9.51192725395811	9.72768739425664	7.65926315061823	8.10446046279365	6.50519691165883	6.78455799916922
40606_at	7.25834662552038	6.78115908846606	7.37825499035136	7.17089093684076	8.65101556527367	8.91553564205751	6.48939594827787	7.97112237732647
40607_at	13.3705481412678	13.3875823037276	13.7038706596922	14.017842472751	9.23265096992909	9.87639604966119	8.61618927385228	8.4708318828381
40608_at	6.78714313468399	8.92424911687696	9.27386826707867	9.24733369656259	6.34402458595552	5.4695436935432	5.36189627039004	5.34534647314343
40609_at	8.74135886686835	8.57886649607353	9.5562972104414	9.54593147712728	8.45831854491749	9.11237048504555	8.61656379747268	8.07131881955964
40610_at	10.6121617225682	9.82023549998381	10.8618722353671	10.8062369506297	7.84439321284159	8.06620353371791	7.17751086890426	6.95896609208031
40611_s_at	6.47698329546038	5.30030788348514	4.75103840284811	5.95539404800907	6.56843078324972	3.72353468219167	6.51581597131907	7.10624263052703
40612_at	7.81740200217313	7.15808464748796	8.81306684051222	8.88949159653352	7.41011601114834	8.25702591391487	7.8299803875493	7.97513541892975
40613_at	7.1193258549752	7.25807908296558	8.06690634821855	8.26480339830521	7.59468365396189	7.81156085642687	6.49890271716376	7.68816244415472
40614_at	6.88179019190237	7.73511605868178	8.33351533229772	8.46268459360913	7.04721472835809	6.96576050671377	5.88554674423179	8.13028229253952
40615_at	8.36828325450472	7.97500821383389	9.19869642955391	9.44883493532513	8.11525230742267	8.58973557006011	7.58812641394295	8.04328334476225
40616_at	4.12874024988257	5.54115754057965	6.51155095229441	6.93992693002868	3.45431921418909	3.12017473000311	3.62610101415984	3.85693289995255
40617_at	7.94734661841638	7.0354136749863	9.0597817132317	9.21553248072034	7.34384255716088	7.7618148212187	7.33165785374636	7.95787289737156
40618_at	8.50766797895395	7.71177882066356	9.19862883597867	9.36381654389834	8.27962077894614	8.38491279651693	5.29025775244252	7.57018468961963
40619_at	9.45889936880184	9.93315325332771	9.56889170765437	9.67899065490612	10.8117073868376	10.5327886056679	8.07986863525248	7.66750588603445
40620_at	4.82599211748949	4.21394257085292	6.02752082904734	6.88207735847385	5.34778883852873	6.09896020357347	5.98702133865558	6.15476255232624
40621_at	6.60227006733293	5.28163975624291	7.50581253438589	7.41031173227963	6.82820664028571	7.25041676031689	7.14644204297944	6.7832150824142
40622_r_at	11.0232170371836	10.2092512920813	11.0982357535615	10.5456085116216	11.2242328625216	10.5898108937935	11.3201596337411	11.8300234134759
40623_at	9.02056740602337	9.62454701221879	8.70625531692752	8.63776018146353	8.90638280409194	9.01300570598099	8.91137043981311	8.40432765125273
40624_at	9.19190280454481	9.60575959660151	8.51757408782371	8.82134953630948	4.93762172187182	2.67082568277855	4.39425921901641	5.01281077896075
40625_f_at	6.88368933677059	7.33591957003375	7.78910155210025	7.49580045219597	7.36385742641473	7.3959223573493	7.07707008167362	8.42953495979125
40626_at	7.71777901253087	8.27644889479095	7.44080632487922	7.45517960324845	6.57380242262432	6.6192670705595	7.1635142541503	6.62687586617559
40627_at	7.05307516815926	7.06838635884143	6.9725634215563	7.19434963240174	7.38982412709624	6.92851468573215	8.02804293743915	7.9912895531099
40628_at	7.69641014510229	7.68061913731723	8.50607065454679	8.47768762312491	4.02814328699567	6.23181004803762	5.91680321919964	6.68160964449744
40629_at	8.25423492314039	8.40621163013787	8.11675990575094	7.52118624521783	7.97342811576396	8.31587846680179	7.54637214798964	5.0978717169183
40630_at	5.09791105803124	3.22652221243546	4.95121089968627	4.53290421698368	5.10193125259419	5.09605055206977	4.98422163634608	4.19501241762647
40631_at	9.75244014141509	9.77551171673481	9.75334535377849	9.83481901140551	11.0326424547561	11.0528554395075	11.2432317779798	10.9575648667684
40632_at	9.02311822806448	8.21350047608701	9.15460264364491	9.13416158437918	9.86535052017326	9.03663614396883	8.3503032863571	9.14762032771267
40633_at	4.40196723714079	3.31651192320332	6.50254644460721	6.72676857671989	3.19866436810243	3.8896161145433	3.300076600117	4.8795466611041
40634_at	8.75910748359081	7.67739422757006	9.78707950324234	9.39274690217271	8.13696990939056	7.61368216758851	5.32383331563633	7.61587020884903
40635_at	13.3700947841125	13.3659321959339	10.4558702024935	10.4354459494057	10.486742733526	10.4021999313181	10.7181424624219	8.22672193879452
40636_at	7.76139008459156	7.82913803093555	8.15519093349291	7.15924351915275	7.48446209367072	7.5901699010695	8.73272208372389	9.0222105069912
40637_at	11.6278600779753	11.0817340282549	11.9086447553931	11.7267119484525	9.98109161949776	10.5776499152765	10.3128638643015	10.4124664579323
40638_at	8.88157251851482	8.69501328133856	10.0209341795177	9.76097334510006	7.9929055361312	8.52645810783823	7.35448274810905	7.40576519485522
40639_at	8.40812204118855	8.26304498109459	7.13787684422767	7.91026809314169	9.53722076053181	9.09330569671948	9.91368843114858	9.92358587439898
40640_at	7.46041788081865	8.61635566894205	7.70682620572988	7.14807793282789	7.90832420477437	8.12773701417376	8.24611496470446	8.02403625456357
40641_at	7.1471052487219	3.46870766529021	7.36650165383288	7.68732684722132	6.4412139141562	6.15463151662098	6.01342954711349	4.89443953820266
40642_at	7.41519300082777	7.34682917797458	9.75157315345841	9.86221456502302	3.99927028857951	4.61374672721937	5.05143395389236	5.04647422061911
40643_at	8.76586982346808	8.40113388381155	9.58019792648755	9.29849672574825	10.1854421245914	10.00531979679	9.23537817727876	9.7765171658404
40644_g_at	6.13784289576414	5.73847993848534	6.7211571887244	6.15456456928668	9.32465410357976	9.3941218136132	7.80978925016693	7.37161006677306
40645_at	10.3558674982393	9.73626431729767	10.098880012042	10.1976860248926	8.47903120396377	8.44878727735489	9.39006314810623	8.98699231547056
40646_at	9.44017486968822	9.90514685827415	8.03832033890945	7.80422548057527	5.66109794145699	5.84840716576457	7.18899934164478	3.55569860018997
40647_at	9.38699850846036	8.10882162344826	7.79174024105079	8.68886394071587	10.0554745940629	9.26568255888889	3.91026648256398	7.00715240345731
40648_at	7.03064451145496	7.11033996358547	6.95956799011374	7.22641246777931	8.24652896564859	8.07889026879845	7.56878328646102	7.81423940472852
40649_at	9.62126940008145	9.45183957367007	4.68794483931485	5.1726509550808	5.25276916766262	5.95601119004831	7.06673954219919	7.26978807362809
40650_r_at	10.1043747798113	9.78034842584668	10.2819058340868	10.2440677360434	10.7092488785938	10.6397339625311	11.4842143903936	11.2073924569782
40651_s_at	9.28419682229688	8.59662266209155	9.11551630198024	8.9843060677958	9.97250580892462	9.33218581067259	9.28537467056572	9.57708653952596
40652_at	6.33087531094496	7.02452926141982	7.84152108138643	7.95284194779295	5.46773824086777	5.62080576285844	4.22580872055954	4.66100350200914
40653_at	10.752924079854	10.3924594035764	10.3061970480582	10.3317801983804	7.42012256038691	7.13148133031244	6.92854937345313	7.84073410208002
40654_at	6.72409187311121	6.72932424974528	5.66200451904663	6.17854714013835	7.75876338379833	6.96426427788086	7.22682011743358	3.74193692930145
40655_at	10.9447574117157	10.6919647341459	8.83412056670995	8.72725074098766	3.41393905993059	4.87965084729987	5.6024689342181	4.38571842742924
40656_at	8.77575124131875	8.41462873683891	8.57609375150774	8.43447565350958	8.56166657807311	8.79684386425613	8.73000831051985	9.55741845983378
40657_r_at	4.82601945880545	5.18155636720342	5.55102976153765	2.80388611369049	4.71583365175797	3.9574834797796	5.94077188598054	3.17750745279137
40658_r_at	4.34993137875651	3.78605285839462	3.45201533041493	2.72886110620984	3.80445161727408	4.77919994451646	2.12904869423614	3.7504962486021
40659_at	6.66922126183729	7.35733316526211	7.44026754723802	8.14257647325595	6.72961709218668	5.07538940955943	5.29481962711028	5.43468382355883
40660_at	3.29693839700401	4.47737472148512	3.57525297240693	3.47838181082522	4.58083657512143	3.4110497742672	5.56900822575379	3.63075140068286
40661_at	6.12846534332174	8.09565214495494	7.92949329191807	7.31722591235577	7.05323484001025	7.49882449711423	7.38168695026321	8.34100738374071
40662_g_at	7.32487055158324	7.19348837059042	7.28305653456885	7.90538310348885	7.31765011339643	7.14661830111574	7.60775714863319	7.23678442313484
40663_at	7.52844104880717	6.27282402571418	7.6733951347968	7.23716339789685	6.06729995303724	7.22745044567075	6.63330365695235	6.69319549708365
40664_at	8.14750615843989	7.95413535977295	9.22126018220004	9.32688304701482	3.90605944948612	3.75506925664532	6.00419431651263	4.24156213125989
40665_at	5.63349865948078	4.4375377182041	3.15374754207749	6.07142305834527	7.81972538328477	8.27841730631304	10.6026702955637	10.1341554324533
40666_at	4.42760433950425	4.31154101033861	4.84679366981024	4.87327379386147	7.70299636078514	8.4687586597356	9.82353348828326	9.95461525611276
40667_at	6.86545728529941	7.61011743316624	7.79775088587558	7.54893830698207	8.31265200081388	8.03953260549322	8.44005328550313	8.2926673412145
40668_s_at	8.04742773709924	8.60965306256168	8.64683417127751	7.80397726361961	8.97921060238171	7.81887182251537	7.94939490227836	8.49185635834586
40669_at	4.20747851879152	3.43229941310167	5.43678164325646	5.76427917800787	4.19250363703016	5.83665068644077	4.21236458099566	4.30476708922458
40670_at	4.07348375734294	1.82912178233527	2.47500628398575	2.43153622781639	3.76754144137109	3.4313093669279	2.62551861582522	2.87538680761429
40671_g_at	5.74634175660808	4.7805755884708	5.12450443303457	4.31592835981392	7.31622238637593	7.78410763153378	6.49029910010943	7.15376809574448
40672_at	7.84443589041582	7.48857414223049	7.8969084627931	8.25327152998741	8.92420842007912	8.76264725871557	7.72404100233932	8.16526945752755
40673_at	6.97930562695438	6.59351013962647	6.54730497693124	7.39214604282799	10.2754873549761	10.659478366099	8.46787147625071	8.74975388655434
40674_s_at	6.08877015047701	6.08297707052569	5.21245585628822	4.66811430223115	7.03675248343212	6.02589937981423	4.44289985390629	7.34332422839102
40675_r_at	7.30405388833067	8.47555383237523	6.40378049140692	6.79643146835488	7.73708881242061	7.06937461036814	7.43400265930539	7.77662728898298
40676_at	6.7587223872429	3.81892171283066	4.40160463071459	4.17010910761654	5.88898705368517	4.15923214841583	3.77559026981165	4.68161091619684
40677_at	9.43711357822245	10.2817934074023	9.30853871804036	9.28123864298898	7.80331408270776	8.46195065272764	8.37191811551141	9.87058065145222
40678_at	7.4228432029741	6.68347328970273	7.45663864250813	7.53679022056782	7.03334886348024	6.23907336149289	6.78439340228043	6.8300580374062
40679_at	7.32981757608325	7.92590293422277	5.68664264669359	6.06835542381687	8.18094252392345	7.88184221136354	9.55637390736209	9.60220896270617
40680_at	4.16952635790942	4.36584408300306	6.74655067209257	6.02620090237298	3.38477645360572	5.0216875953892	4.92842169133326	4.33945126407444
40681_at	9.46878563577423	8.34047923054739	9.77591089687587	9.99784611366715	10.0740061135492	10.2674731646457	11.1729516856935	11.1372019578175
40682_at	5.38352038724585	5.33697969445639	6.07938416564701	6.39891060139298	7.93254056896057	6.69684876108463	7.8503191284739	8.15217840807497
40683_at	4.20880378313357	3.65623773547252	7.55087715247456	7.81836166708553	4.79722437778558	4.3491644530742	4.44028055254585	7.28055320953326
40684_at	6.8889262115808	7.41119603362223	7.97802176765369	7.40480507299765	8.93654256066852	9.31236630241664	10.5107134504806	10.9968662448981
40685_at	5.32416037321413	6.27775691409942	5.25829795852005	6.23099637812868	6.48983904040636	8.29010676920656	5.78863947470361	6.22897942015568
40686_at	8.17052473512523	8.22800783058018	8.67843173873461	8.46601197462959	8.42997132122782	8.58546153537181	8.27309400096455	7.98404411971931
40687_at	4.66004082326453	5.23727214090883	6.64961591821891	5.41815106171069	8.27437165619205	8.37302683725495	8.03889683613544	6.54462226914526
40688_at	6.51328127351899	6.37805902571359	7.44396143241259	7.82854277671158	7.78158908565316	7.25789013353364	7.26574049830992	7.80405157719864
40689_at	7.50768942098369	6.40058341066486	7.38441429844569	7.35382181462511	8.28630286095991	7.8917216676665	8.4565490329717	8.02212413506682
40690_at	7.1456495783432	7.25048977757571	7.67302454524842	8.28752450340963	10.8287810454788	11.0061370142681	7.7276049141413	6.70554941557835
40691_at	7.43070182123861	6.26534040119019	8.01448842093024	7.69852237544936	7.51617440583217	7.88181640809222	8.62631727058457	8.46150243451677
40692_at	7.39341339336233	6.81047704725381	8.41898087300826	8.19565674945314	8.2724138997361	6.67870260501725	4.52238917028729	5.69481204569496
40693_at	9.2614104994137	9.42073238185849	7.45698359896207	7.432111999888	5.48787941884889	5.41258725105033	5.74671365521063	5.74184613087312
40694_at	4.68175230456699	2.19996948537329	4.50972637862596	2.94347690117269	4.54150407443782	3.26098154214954	4.11823622687701	4.76029959182058
40695_at	9.95593908969826	10.2041107000126	10.2336848896522	9.78791920526763	9.22845077414064	9.15356071804774	8.73010718746298	8.10695357988578
40696_at	7.27540906821031	6.78648329978565	7.27700844985437	7.80424011882403	8.25731327473559	8.33898669017673	8.16238933870758	7.85029722653064
40697_at	5.58815795991052	5.83935074972965	7.49357856665731	5.40850610097107	9.21339635801509	8.89488498783276	5.07222487865349	6.49223066840139
40698_at	6.2127332524332	5.55417898850628	3.39174846969457	5.50738990664335	6.76764323922948	4.48094626690977	4.95765392378431	4.15503800049437
40699_at	8.00052025703934	6.94455283421221	8.09990310331906	8.00878160921775	7.02183789069955	6.77038622017998	7.77578384072021	8.85901637980959
407_at	7.16719363162934	6.72418533779514	6.47167317675662	6.55430425663306	7.39740218126498	8.00467446638541	6.81301503129097	7.02888874067147
40700_at	7.60438080899734	6.68851256919805	8.15789044064804	7.86885514199912	7.97486505567544	7.3682531799429	7.73133792520136	8.2607577008054
40701_at	7.44589247674425	7.53581428725111	8.63075047676037	8.35923180132272	7.84488886026576	8.4019263508005	7.3523284892618	7.73797823087113
40702_at	5.84915778944083	4.08237274893054	4.631933217984	3.83121576956935	4.22896267321344	5.93435926428916	6.00977059393511	7.14085571667618
40703_at	6.69249968051886	6.05060953002633	6.69234681827426	6.18501751000885	7.260313914112	6.35180051591982	7.27601617874986	7.74542234035529
40704_at	5.62868001581114	5.95323431173467	7.84673756328058	8.27371740419908	5.16917617080562	6.48453891043511	4.06100639497936	5.55404000011588
40705_at	7.61326023547627	7.97256397672554	6.57514684567412	5.86399980084846	4.56950857077782	4.41926645322432	6.79278471940987	7.40141642910293
40706_at	5.90472367044804	4.91029165576184	5.74194246277661	5.06020543715558	5.69214869044036	5.65270637424544	5.9717287640935	5.86793167906871
40707_at	5.25485496152905	4.22317604303577	5.67548981025054	4.04454819994417	4.62876180019776	3.10354602236818	2.46932509984633	3.71890171759702
40708_at	6.63519287957791	5.86159935425786	7.29955226860583	7.22076135997483	4.51033006648119	5.31069369929477	4.2069785457265	3.91878746463872
40709_at	7.73789636638437	7.12144475330572	8.79419704976843	8.72518132571045	7.49789344894832	7.45833452828304	5.5184721429308	7.00181270814794
40710_at	2.9372832311352	5.07542486814294	3.18642350403483	4.56877447906835	4.03125918231579	2.75972484626677	5.46603663308244	3.78563082840009
40711_at	4.12086497042912	5.26133968805626	7.78427810171315	7.8847770302549	5.73458125515279	5.99998156834938	6.23713726800056	4.34919725512657
40712_at	7.2638606904985	8.1094742386883	9.04478260793173	8.44956540212774	8.67260842190238	8.8368400345444	8.4305060335094	9.1836566942113
40713_at	7.57614080891968	6.66087014285201	8.10703461094751	8.4628068729371	5.22853797450392	8.30121001954543	8.01259657755997	8.27384861559658
40714_at	7.38145054705526	6.6940612926368	7.84174609732897	8.17723191898491	7.48235217402413	7.62142351901656	6.90314382071552	6.74263992730497
40715_at	4.56400108327162	5.01658310180322	5.9405348830693	5.09622007393134	5.53861995978035	4.68604160296853	4.64938045083801	4.6819578143555
40716_at	8.23790160852043	7.21666166688134	5.95141125885372	5.79579762259261	6.13372239505006	5.87402408711632	8.57008273029976	7.26259816760594
40717_at	6.92686243241227	6.25212889340706	3.99271544996455	4.25275011226357	5.92040445430056	4.49993223676558	5.32073052579145	4.75491079362211
40718_at	6.24763301044456	7.1263808776515	7.25441022332826	7.59356703583709	8.49891725574745	7.9556804664936	8.15575264303352	8.58739822780674
40719_at	6.02813810293828	4.78322985784011	5.64112442128795	6.26826854054465	7.10302135374109	7.31868463519214	6.31578027517464	7.05355851640494
40720_at	7.30594891557797	5.89718897832089	4.86947796500947	4.58796720635183	7.21010646125251	7.50536319784409	6.83324698147615	6.75910914695718
40721_g_at	4.79838899367339	3.56745916592775	4.84095921098708	4.13516203057085	5.04452250234238	4.5394152960792	4.80745134354146	5.71600676818732
40722_at	5.24948760906029	4.48687254830754	4.74201392097874	5.13173253818958	4.4043038831058	4.73470702236171	4.95693866445947	5.20517821566643
40723_at	7.26094091493728	7.70119742030961	8.18361219115758	7.66942584486588	8.29174453538214	7.48573786644141	8.40007094341476	8.24721008246968
40724_at	7.48171817618258	7.64919481873534	8.11840667785956	7.88319630884746	7.59165361886233	7.20980208056963	7.80172897090485	7.66968975714632
40725_at	10.112584256758	9.77134645940273	9.53757482869806	10.074837066078	9.51989184448504	10.1033879035537	10.1403467978042	10.1157097149658
40726_at	3.73202683573345	5.05706836450431	6.77212750230545	6.46023373101159	4.38245795211787	5.98168225526076	3.00781992160053	4.56318965690575
40727_at	5.91475481376566	5.01155550630244	6.38932761069672	6.53420273255068	6.412327623884	6.03124552094056	5.36773108144422	1.24170645569644
40728_at	5.88578452658239	5.62552649564856	6.19987597874002	6.48615281881439	6.77821583251899	5.80600517406628	6.6735235890898	6.41280117452059
40729_s_at	6.84556857161372	7.82614567418897	8.25552820347129	7.63273192234247	7.09328478548579	7.52125994572792	9.01609880560776	9.01395397444033
40730_at	9.17641099405565	9.31131118422151	8.95603819480222	8.74968123584287	8.33400396742314	9.07430849536819	7.52136891036656	7.05793204545846
40731_at	5.34955001541156	6.7883264687306	8.72589847486924	8.54708704893556	7.80615781089604	7.77172753084228	6.26168721203336	8.52925293183385
40732_at	7.52455278999691	7.10575909603392	8.4121449129631	8.30785550216392	7.54269647918677	5.65772197948043	7.72555668018656	5.73201955816648
40733_f_at	5.05050793226046	3.67062095955916	4.27793350273754	4.30128368982097	5.37331444874638	4.23796373951444	4.61016058710152	4.37854325677013
40734_r_at	3.38826360259051	3.77526882672883	2.36168552806346	1.77023581347592	-0.916821321416308	1.40642424524598	5.04385639168972	5.17119782640286
40735_at	7.35816444315902	7.91561685989039	8.42287539512019	6.95880308948002	10.6106919040799	10.903258046997	8.3870075111244	9.19387333842553
40736_at	5.30392986415186	3.3139442544381	3.76948428556658	3.24276101298875	5.85184405344165	3.86035786350876	4.43973429603312	4.45391602178969
40737_at	6.53890739111036	6.60829714072464	6.91387104050595	6.538904905388	4.521444140055	4.72369920478982	7.29073955401783	7.15689188871698
40738_at	7.21291790797828	6.51303197161995	7.85176528159383	7.61657043292951	7.50556516794219	7.35667741674054	7.73437357842403	7.89927158229737
40739_at	9.82108410741567	9.98069281272264	9.07859763447506	8.82609237999488	9.67861161854663	9.45984962623571	9.07722107676946	10.1229675008456
40740_at	9.52784466811194	9.00456195090811	9.35504266076767	9.40928522708909	8.68154579515356	8.09733349735668	8.40791914990142	8.69421834412726
40741_at	7.17736795452803	6.42425792631699	7.12864365633055	3.96778151008548	8.40726868302089	8.52010077089828	8.77137852304771	9.07536079240544
40742_at	8.21825691093232	7.24879051004333	7.5004643549169	7.75794897011707	10.0645786820624	9.92157022552142	10.0212563946096	9.99729559311077
40743_at	4.7833370140262	4.62506691140606	5.82499163833295	4.31068055670346	5.12508662486291	6.24264117084685	5.97914807538248	5.93685082106416
40744_at	5.43221677822198	4.11784291682431	5.72407235958622	6.44441336889075	5.45230940404693	4.89863378036192	5.19133941051514	5.44293294752782
40745_at	11.7425708330155	11.9881874195934	10.9003912392048	10.8200927145708	11.1861244505975	11.0915229617741	11.5626408471544	11.1830555363776
40746_at	11.8202836255195	11.1817567767953	12.7335191199625	12.9547985740017	6.21206140361971	6.20595560525678	3.80567991158882	6.80222840125359
40747_at	8.42523375950707	8.20225739338905	9.07338126175895	8.67644837701827	7.3611111876164	4.8180972543616	5.44372257468623	7.72671005147075
40748_at	6.38233655744757	4.43293665041047	6.24190770759013	5.76408654022769	5.3050559855912	3.74276098803978	5.16565181832233	6.70616140619358
